Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email
3b47fa31-1d3a-4768-80b0-b5325778e9d0,Bachittar Keer,Male,66,Tripura,Udaipur,Udaipur Branch,Business,8673abbf-b2cf-44e6-95fc-d6f25214377b,11-01-2025,12:57:04,68764.15,f5fdad8f-fa4d-4be8-8e4f-b20499937284,Transfer,Health,8079.15,Banking Chatbot,"Udaipur, Tripura",Desktop,1,INR,+9196366XXXXXX,Transportation fare,bachittarXXX@XXXXXXX.com
52c8a89d-3854-4a65-80b4-11eeb387c2d3,Chandran Shah,Female,64,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Silvassa Branch,Business,0e178c40-b546-4577-8d00-37560b90e6d3,08-01-2025,17:45:54,3703.78,496435bc-5e89-43aa-afbd-fb98b979cdd7,Debit,Groceries,65971.77,Tablet,"Silvassa, Dadra and Nagar Haveli and Daman and Diu",Mobile,1,INR,+9198007XXXXXX,Medical treatment payment,chandranXXX@XXXXXXX.com
26e52fe3-5572-4202-9c03-5c6283528935,Manan Buch,Female,55,Punjab,Patiala,Patiala Branch,Savings,4e9c9d77-5410-48fb-acd3-544fdc8474e7,11-01-2025,13:39:26,49271.83,c686f70b-007d-4e7b-8741-e73a47b3b72a,Withdrawal,Entertainment,8824.92,Self-service Banking Machine,"Patiala, Punjab",ATM,1,INR,+9194202XXXXXX,Bike rental,mananXXX@XXXXX.com
8b576e0b-aebd-4966-8b02-34f800d3f3bb,Ishanvi Dani,Female,24,West Bengal,Durgapur,Durgapur Branch,Checking,fc785e76-515a-4324-8b56-32e95ee174b7,10-01-2025,00:48:52,56997.4,f62e75aa-5fc5-43ad-ba4e-5654123c1109,Transfer,Health,74977.15,Debit/Credit Card,"Durgapur, West Bengal",POS,1,INR,+9193713XXXXXX,Debt repayment,ishanviXXX@XXXXXXX.com
ea3f1bd2-9170-422f-83b3-41985ad2b7bc,Pranav Shere,Female,31,Lakshadweep,Kavaratti,Kavaratti Branch,Checking,e556b527-d668-4fd6-b1ca-fa22ceaf8791,27-01-2025,23:14:52,28284.86,fced5cea-a04f-4573-8969-d9ba989b6156,Debit,Entertainment,37137.49,Voice Assistant,"Kavaratti, Lakshadweep",Desktop,1,INR,+9199364XXXXXX,Medical treatment payment,pranavXXXX@XXXXX.com
118ffaa7-f067-4719-a03a-e51c4687c8c5,Utkarsh Sahota,Male,55,Karnataka,Bangalore,Bangalore Branch,Checking,c32cf0c8-1ab1-4209-92d4-af3ace520e4b,09-01-2025,03:39:24,81467.27,83c6795b-858b-4791-ad9c-41f2a8828fdb,Bill Payment,Health,73298.67,Banking Chatbot,"Bangalore, Karnataka",Mobile,1,INR,+9196528XXXXXX,Fund transfer,utkarshXXX@XXXXXX.com
49607aa5-97a8-4d6a-8262-75479de9ad4f,Hiral Wadhwa,Female,54,Tripura,Agartala,Agartala Branch,Checking,f580aec6-4586-436f-ab66-80cf31df1cbe,04-01-2025,06:31:19,57676.72,4e27ddb6-e62d-46e5-9e62-0b92d05921f5,Withdrawal,Health,74757.2,ATM Booth Kiosk,"Agartala, Tripura",ATM,1,INR,+9197805XXXXXX,Utility bill payment,hiralXXXXX@XXXXXXX.com
99227a73-810d-4321-b6d0-1db3f8a7fd7f,Yash Date,Male,22,Puducherry,Mahe,Mahe Branch,Business,2f30d415-ad50-459f-8254-e29eea29a2f9,26-01-2025,23:18:17,20432.73,97fc398a-65e1-4b86-97a0-6a785378649b,Withdrawal,Groceries,10183.03,ATM Booth Kiosk,"Mahe, Puducherry",ATM,1,INR,+9194541XXXXXX,Vacation payment,yashXXXXX@XXXXXX.com
7c9049ce-656f-49c9-ad4d-7636b0c39064,Faras Shroff,Male,65,Tamil Nadu,Madurai,Madurai Branch,Savings,63ee429f-eedb-4cca-8609-6c3cff13f9f8,13-01-2025,13:05:38,40429.36,da38c14b-9863-4a15-996e-e09b201dfd74,Credit,Entertainment,14507.6,Mobile Device,"Madurai, Tamil Nadu",Desktop,1,INR,+9194645XXXXXX,Charity contribution,farasXXXXX@XXXXXXX.com
65224d23-7502-4395-abb3-a4dc021e8655,Fiyaz Desai,Male,62,Tamil Nadu,Salem,Salem Branch,Business,fd85aeb2-4c2c-427c-8d1c-01fc9eb2987e,01-01-2025,07:30:35,88477.7,a1748752-1829-41ee-9f88-38c14e1a2fe0,Credit,Health,13697.1,Desktop/Laptop,"Salem, Tamil Nadu",ATM,1,INR,+9197086XXXXXX,Specialty store shopping,fiyazXXXXX@XXXXXX.com
208a5f7e-11f3-4f34-83d6-da744af41e5b,Falan Toor,Female,70,Nagaland,Wokha,Wokha Branch,Checking,e96d4cbc-cb70-4013-87e0-815df016dd56,29-01-2025,10:29:52,36370.8,0426e748-ae67-4add-b5ef-ea40d556888e,Bill Payment,Entertainment,99555.53,ATM,"Wokha, Nagaland",POS,1,INR,+9196371XXXXXX,Cash deposit,falanXXXX@XXXXX.com
3ed708ee-3948-44c8-9fb8-0de80b943387,Vasatika Sem,Female,53,Chandigarh,Chandigarh,Chandigarh Branch,Checking,3aedec3b-d773-4bc8-a685-46e8b41bce6f,22-01-2025,11:41:39,39001.61,eecb7cf6-7d9e-4e55-acb8-0c06ac1fbcc6,Transfer,Restaurant,78690.61,Banking Chatbot,"Chandigarh, Chandigarh",ATM,1,INR,+9191143XXXXXX,Fuel purchase,vasatikaXXX@XXXXXXX.com
e2c535aa-df77-45ac-a553-59509145e82f,Lekha Comar,Male,21,Madhya Pradesh,Indore,Indore Branch,Savings,2ae6c551-263f-400d-a239-a3e2afb2de3d,30-01-2025,10:31:38,15578.84,f3182acc-356f-4935-9236-5ab4913e04b6,Bill Payment,Groceries,65493.25,Virtual Card,"Indore, Madhya Pradesh",POS,1,INR,+9192498XXXXXX,Seminar registration,lekhaXXXX@XXXXX.com
e99094fa-8ca0-4fa3-b4ee-792a33bad4f9,Arjun Bhalla,Female,30,Chandigarh,Chandigarh,Chandigarh Branch,Savings,f6c747bc-b248-4c6b-be1c-825cf88c9ded,14-01-2025,06:58:53,47511.56,3222ec7a-7d9e-40ef-822d-2b148bb5c81e,Bill Payment,Entertainment,73169.04,Debit/Credit Card,"Chandigarh, Chandigarh",Mobile,1,INR,+9197591XXXXXX,Withdrawal,arjunXXX@XXXXXX.com
a67a17cd-c956-4f4a-95bf-e4c633201ea2,Indali Shenoy,Female,62,Telangana,Karimnagar,Karimnagar Branch,Checking,e9ed40a7-b25b-4f22-8c04-32d080548ed1,05-01-2025,04:33:37,51680.45,977dbf4c-3f9f-4925-84ba-4e9705e07a2a,Transfer,Electronics,87218.92,Desktop/Laptop,"Karimnagar, Telangana",ATM,1,INR,+9191522XXXXXX,Pharmacy purchase,indaliXXXX@XXXXX.com
20427514-9b48-43cc-aa4b-5be834410565,Balveer Kata,Female,43,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Branch,Savings,4ff49218-6253-417f-b3df-d34038b9470b,21-01-2025,01:42:30,14330.81,22ba1f70-18b6-428c-8b04-b306ed3c4bb4,Transfer,Entertainment,26598.35,POS Terminal,"Diu, Dadra and Nagar Haveli and Daman and Diu",Desktop,1,INR,+9196308XXXXXX,Food delivery,balveerXXX@XXXXX.com
76b92a76-2cb2-4dd7-99f5-178f8da40d3a,Yahvi Raval,Female,27,Jharkhand,Dhanbad,Dhanbad Branch,Savings,63c1977b-a7db-4b0d-b1c2-ab221d46b614,23-01-2025,03:48:38,27219.53,9bd9c3de-6f7d-4ca3-9517-91433e4449c5,Withdrawal,Electronics,22938.83,ATM Booth Kiosk,"Dhanbad, Jharkhand",POS,1,INR,+9197907XXXXXX,Specialty store shopping,yahviXXXX@XXXXXXX.com
83e5daed-4738-42c3-bfc2-82cadad6aad2,Brinda Misra,Male,37,Chandigarh,Chandigarh,Chandigarh Branch,Business,1bb0addc-7144-40c9-944b-af4053f797f1,10-01-2025,03:59:24,83910.15,8e107b61-0f35-419c-99af-c9a25b930abd,Transfer,Entertainment,85291.67,Tablet,"Chandigarh, Chandigarh",ATM,1,INR,+9193737XXXXXX,Consulting fee,brindaXXXX@XXXXX.com
b5ac93e7-6d09-4a0c-8d4a-3a250b80a1b6,Oni Korpal,Female,56,Odisha,Sambalpur,Sambalpur Branch,Checking,50dd899c-ad2a-4af5-b2bc-71e771e1412e,03-01-2025,09:48:44,89759.85,0fe439fa-2777-4cbb-9fec-87c6100c841e,Debit,Health,61117.82,Wearable Device,"Sambalpur, Odisha",Mobile,1,INR,+9196698XXXXXX,Stock investment,oniXXXXX@XXXXXX.com
b6c87fa7-2349-4c45-8054-7661cc5af2dd,William Kuruvilla,Male,46,Meghalaya,Jowai,Jowai Branch,Business,c55adb6c-7c2f-41f9-b8ca-ef6f0ccbd3c5,19-01-2025,05:15:07,21710.18,402384c0-97ec-40e9-a8cd-09cc0bbe6ed6,Transfer,Health,31696.87,POS Mobile Device,"Jowai, Meghalaya",Mobile,1,INR,+9192291XXXXXX,Senior citizen care,williamXXX@XXXXX.com
31d2a86b-a433-4625-bd7a-f86bb0a70ccb,Wyatt Pandya,Male,63,Himachal Pradesh,Shimla,Shimla Branch,Checking,f52cc261-d428-4a19-98bc-d9546eb32a79,01-01-2025,13:05:05,420.54,d33aed1c-7efe-4ff9-8e6f-f45066dfd4e3,Transfer,Entertainment,28310.66,Mobile Device,"Shimla, Himachal Pradesh",Mobile,1,INR,+9193309XXXXXX,Vehicle insurance,wyattXXXX@XXXXXX.com
acc83c68-d612-4fb6-b584-edf058c4efe0,Janani Nayar,Female,67,Nagaland,Kohima,Kohima Branch,Checking,2b32ae8b-810b-4f88-82ec-7b1952d3957a,24-01-2025,08:00:25,74380.88,66fffcdb-511f-407d-8a97-151b033181ec,Bill Payment,Restaurant,90454.2,Bank Branch,"Kohima, Nagaland",ATM,1,INR,+9198379XXXXXX,Stock investment,jananiXXX@XXXXXX.com
ccc35eca-1e28-4600-88c1-af9f81181e00,Lipika Khalsa,Male,28,Sikkim,Namchi,Namchi Branch,Checking,c6ebe4d4-2801-4e1c-8a05-88b1973cd72c,11-01-2025,09:30:27,27784.38,c6b2fc45-5ae2-4231-920a-039e4057da34,Transfer,Electronics,36669.86,POS Mobile Device,"Namchi, Sikkim",ATM,1,INR,+9195337XXXXXX,Real estate payment,lipikaXXX@XXXXXX.com
72d8ec96-3653-4512-b02e-59bd8cb5659a,Nirja Dua,Male,19,Kerala,Kozhikode,Kozhikode Branch,Business,4fae5849-04bf-4787-b264-67f56ea83c74,09-01-2025,19:08:09,98874.19,4969c2ee-e5d2-4b6d-b7c0-861d78045684,Bill Payment,Electronics,78674.75,Payment Gateway Device,"Kozhikode, Kerala",Mobile,1,INR,+9197686XXXXXX,Fitness membership,nirjaXXXX@XXXXXX.com
70603ce9-303e-49dc-a0ab-55e53c10157a,Nikita Palan,Female,69,Nagaland,Kohima,Kohima Branch,Business,7e4308e7-a750-4a1a-b1c3-8d61d4f6af78,01-01-2025,22:46:11,24116.4,8ca7fd18-dbdb-471b-926f-3bf9db869ad7,Credit,Groceries,97302.43,Wearable Device,"Kohima, Nagaland",POS,1,INR,+9194516XXXXXX,Import duty payment,nikitaXXX@XXXXXX.com
43391b29-a9b6-4150-a56a-d0d57db9950b,Anthony Pillai,Female,51,Bihar,Patna,Patna Branch,Business,052c42c0-7b70-45fe-a45d-76b725ff72b0,26-01-2025,12:19:58,8248.64,3ab61f4f-eb81-4608-8de1-2cd3d955530c,Withdrawal,Clothing,65621.82,ATM,"Patna, Bihar",Desktop,1,INR,+9196918XXXXXX,Christmas shopping,anthonyXXXX@XXXXXXX.com
9e0bab86-01b7-4678-9d47-f164c4b88f76,Guneet Nadig,Female,27,Manipur,Kangpokpi,Kangpokpi Branch,Savings,fa790cf6-8f3c-4dfa-98fb-d91c14029938,24-01-2025,08:08:47,1633.32,e1bf374a-8494-42f2-81d4-ced37664dcd1,Bill Payment,Entertainment,46304.3,POS Mobile App,"Kangpokpi, Manipur",ATM,1,INR,+9199850XXXXXX,Cryptocurrency purchase,guneetXXXXX@XXXXXXX.com
a28cfce1-e3d2-44d0-9748-7998ac118ec1,Radha Kapoor,Male,36,Tamil Nadu,Trichy,Trichy Branch,Checking,06c9a257-7ef0-4345-aaec-78d39f474bbb,15-01-2025,16:05:19,71596.28,b591e917-e4d3-4263-afa4-a6e8a4844289,Debit,Health,19521.63,ATM Booth Kiosk,"Trichy, Tamil Nadu",ATM,1,INR,+9194679XXXXXX,Personal loan repayment,radhaXXXX@XXXXXX.com
22ffb410-8967-4cb7-8f17-2d1906b1d763,Rachita Gola,Male,60,Puducherry,Puducherry,Puducherry Branch,Business,5f8dd91f-f04e-4902-a33e-d8433585fb73,12-01-2025,01:28:54,22148.01,c6da9adb-17a1-448f-a094-96c425cb21a2,Withdrawal,Restaurant,74435.34,ATM Booth Kiosk,"Puducherry, Puducherry",Desktop,1,INR,+9195735XXXXXX,Home decor,rachitaXXXX@XXXXX.com
a0ee0d47-1528-4e90-8d04-1f45e6f68792,Januja Jayaraman,Male,70,Manipur,Churachandpur,Churachandpur Branch,Savings,3da2c4e8-d3ee-46f0-b4e2-1b8ba93129bb,08-01-2025,07:49:16,21620.04,49c6330a-ac3f-4a9b-970b-3b9a5e2b0e77,Debit,Groceries,33894.34,Smart Card,"Churachandpur, Manipur",ATM,1,INR,+9199265XXXXXX,Birthday present,janujaXXXX@XXXXXXX.com
8b98e8e9-68e7-466d-b7b3-35e8fa95796a,Umang Konda,Female,18,Tripura,Udaipur,Udaipur Branch,Business,8ad7dd6c-75b0-4fad-a0cd-00957717b57a,16-01-2025,09:21:12,71105.86,bb094e18-aff2-4257-ba40-dc2fde314a28,Withdrawal,Health,31375.92,Self-service Banking Machine,"Udaipur, Tripura",POS,1,INR,+9194869XXXXXX,Pet care,umangXXXX@XXXXX.com
78b362f0-c3b4-41fb-8d3c-8430e1908a19,Viraj Kohli,Male,26,Goa,Vasco da Gama,Vasco da Gama Branch,Checking,3e7e9261-ad8a-45f0-8d20-4a6fa8ebec0a,10-01-2025,03:24:36,87071.15,077a47ff-713c-4ffa-ad1f-9705ddb1720c,Credit,Groceries,29463.06,Self-service Banking Machine,"Vasco da Gama, Goa",ATM,1,INR,+9199264XXXXXX,Subscription fee,virajXXX@XXXXXXX.com
f060eb0a-76f6-4097-8ce2-9f290ee952e9,Oni Palla,Male,48,Nagaland,Dimapur,Dimapur Branch,Checking,bcc54e81-a1df-4596-b787-79752580dc3f,01-01-2025,01:29:20,96292.18,bfd504cb-673e-4266-97d4-1f4c517c0b96,Bill Payment,Health,46526.27,Self-service Banking Machine,"Dimapur, Nagaland",Mobile,1,INR,+9197453XXXXXX,Gym membership,oniXXXXX@XXXXXXX.com
2f9df436-cf14-4c71-b60b-b8b0c6593430,Joshua Pal,Female,64,Himachal Pradesh,Manali,Manali Branch,Checking,e665eaa7-13eb-4b99-aa77-db25e53c8c6b,01-01-2025,13:59:07,58987.87,bb0949cd-b3c2-4cfe-a43b-b0c5630cb6ad,Credit,Electronics,51412.67,Debit/Credit Card,"Manali, Himachal Pradesh",Mobile,1,INR,+9198567XXXXXX,Food delivery,joshuaXXXXX@XXXXX.com
38a2eb35-be9f-4ecc-8a78-dae03210cee4,Luke Kapoor,Female,49,Madhya Pradesh,Ujjain,Ujjain Branch,Business,cebbb77e-2ca4-4165-8efb-fce5a4271bff,09-01-2025,03:34:31,82406.82,004aa77e-3d40-4c2d-97c5-e31ab6abc52a,Debit,Entertainment,59038.29,POS Mobile App,"Ujjain, Madhya Pradesh",Mobile,1,INR,+9197341XXXXXX,Online course payment,lukeXXX@XXXXXX.com
58c100a9-0370-426a-82ce-ee8ce1809d50,Raghav Arya,Male,61,Himachal Pradesh,Kangra,Kangra Branch,Savings,ebec21b0-9df4-4590-8cbf-e2f1d8dc73fa,06-01-2025,10:31:36,20188.74,a22a1383-adf5-4085-a120-1963ff2d13c4,Bill Payment,Entertainment,52338.97,Mobile Device,"Kangra, Himachal Pradesh",Mobile,1,INR,+9196020XXXXXX,Gym membership,raghavXXXXX@XXXXX.com
9a0cc452-8a85-4ef9-a145-3788e0418a91,Oviya Palan,Male,70,Gujarat,Rajkot,Rajkot Branch,Business,baf37deb-b207-4ab9-bb53-ffdaad5241b9,11-01-2025,02:47:12,53849.21,ad3f6085-aa24-4bea-a02a-38aa0a7679c5,Debit,Health,74074.73,ATM,"Rajkot, Gujarat",Mobile,1,INR,+9195460XXXXXX,Fuel purchase,oviyaXXX@XXXXX.com
911953a9-dd13-473c-a5fa-d51c4abbc3b4,Udarsh Palla,Male,18,Mizoram,Aizawl,Aizawl Branch,Business,a173fa40-71fe-4353-b468-58cda105b35c,15-01-2025,09:08:15,55135.78,19071a18-b680-4c51-b0c9-3e0d0dc1fc8e,Debit,Electronics,84976.1,Debit/Credit Card,"Aizawl, Mizoram",Desktop,1,INR,+9193490XXXXXX,Hiring fee,udarshXXX@XXXXX.com
51eb395e-5aaf-4265-ab81-46d578caa914,Nakul Dugal,Female,61,Kerala,Kozhikode,Kozhikode Branch,Business,7477f5e9-3667-4a8a-a7c3-689adaa36cbf,13-01-2025,13:57:28,7234.62,d4b1a2eb-0aa4-4456-90ae-329938230f4d,Bill Payment,Electronics,19505.41,Mobile Device,"Kozhikode, Kerala",ATM,1,INR,+9193492XXXXXX,Travel agency payment,nakulXXXXX@XXXXX.com
ea2d9ede-0d03-4015-8324-5f459d4a4fe1,Vanya Bakshi,Female,26,Arunachal Pradesh,Tawang,Tawang Branch,Business,ada32d69-d078-4562-9335-eb3c9797cb12,23-01-2025,18:14:34,4431.96,a69baefa-0aed-4e7c-900f-adff0fce62da,Credit,Groceries,95293.22,Web Browser,"Tawang, Arunachal Pradesh",POS,1,INR,+9194764XXXXXX,Wedding gift,vanyaXXX@XXXXX.com
398ce42a-b1c9-4a9d-9254-de2086ae1762,Bishakha Mani,Male,23,Uttar Pradesh,Varanasi,Varanasi Branch,Checking,b9d1d994-0366-4a66-a49a-390e50e54b52,05-01-2025,06:53:36,95476.18,c4d7b691-f524-4f9d-94d0-93259c65eb4c,Withdrawal,Restaurant,73489.4,Self-service Banking Machine,"Varanasi, Uttar Pradesh",Mobile,1,INR,+9197465XXXXXX,Public transport pass,bishakhaXXX@XXXXXX.com
cc4b7345-cbc3-47be-a931-03ebd3c5dd39,Pallavi Bansal,Female,35,West Bengal,Asansol,Asansol Branch,Savings,d1095cfc-4e7d-49bc-b555-72b0e6ffb847,02-01-2025,07:34:48,30214.59,e53465f0-77b8-4aa5-a1f5-cd38c5b51556,Debit,Health,32320.75,Voice Assistant,"Asansol, West Bengal",ATM,1,INR,+9192244XXXXXX,Crowdfunding contribution,pallaviXXXXX@XXXXXXX.com
9c9a98c1-2d9a-47b9-96fb-c49d7dd77873,Sara Nagy,Female,23,Delhi,South Delhi,South Delhi Branch,Checking,562496c3-63b2-4fe4-9e21-b88634890b9b,29-01-2025,07:10:17,80091.84,823b3687-ab3e-445a-9e6c-ee23c72bd728,Debit,Clothing,5962.97,Voice Assistant,"South Delhi, Delhi",Desktop,1,INR,+9191864XXXXXX,Subscription payment,saraXXXXX@XXXXX.com
7f2a6140-3b7b-4746-a7df-773ea75405b5,Balendra Hegde,Male,64,Meghalaya,Tura,Tura Branch,Savings,28f19bdb-e3d4-47f8-8309-052408764820,19-01-2025,03:49:12,47939.53,2382c472-6c5a-4e22-b7f7-b3bf327342e5,Bill Payment,Clothing,98198.22,POS Mobile Device,"Tura, Meghalaya",POS,1,INR,+9191407XXXXXX,Customer service charge,balendraXXXX@XXXXXX.com
6c0cafed-c5b4-453f-a8d4-470ed6dc5067,Januja Saxena,Male,49,Lakshadweep,Kavaratti,Kavaratti Branch,Checking,68084003-4224-4695-ab9f-81829a7eb0ee,16-01-2025,09:08:25,7517.14,ce960ce2-9e66-45f7-b4ad-d238d81c0310,Bill Payment,Restaurant,88366.94,Web Browser,"Kavaratti, Lakshadweep",ATM,1,INR,+9196166XXXXXX,Electronics rental,janujaXXXXX@XXXXXX.com
443713b6-4bf7-4a22-b374-051f9d05f002,Jeremiah Golla,Female,38,Tripura,Udaipur,Udaipur Branch,Checking,ba5091a0-8c2f-406c-97a6-c5c73d53261a,06-01-2025,03:00:54,62938.9,1c1acf6a-e763-45dc-957b-7c005913250a,Withdrawal,Restaurant,18412.63,ATM,"Udaipur, Tripura",Mobile,1,INR,+9194505XXXXXX,Cryptocurrency purchase,jeremiahXXX@XXXXX.com
7d353937-ad72-437a-a2ef-77c2321901cd,Chatresh Seth,Female,23,Lakshadweep,Kavaratti,Kavaratti Branch,Savings,143222f2-a95b-49f5-b2df-9020c7e8413d,14-01-2025,02:18:33,29149.33,858e044c-2d00-4119-a5dc-7897283bbbad,Transfer,Entertainment,68241.72,Banking Chatbot,"Kavaratti, Lakshadweep",Desktop,1,INR,+9192008XXXXXX,Sports equipment purchase,chatreshXXXXX@XXXXXXX.com
644fca64-2d7b-4c60-be8e-2072c97ddce2,Diya Thakkar,Male,65,Chhattisgarh,Jagdalpur,Jagdalpur Branch,Business,ecb0450a-5b10-4e41-a59c-29c467ba354b,01-01-2025,15:12:12,59774.14,4a94de1b-4e94-476f-aea7-6bf9b77d1526,Withdrawal,Groceries,40678.87,ATM,"Jagdalpur, Chhattisgarh",ATM,1,INR,+9198549XXXXXX,Food delivery,diyaXXXXX@XXXXXX.com
19b2784f-604f-4c9c-a3f5-138e6877d2d0,Onkar Toor,Female,69,Maharashtra,Aurangabad,Aurangabad Branch,Business,d6cea9f5-e9fc-4723-b6fc-e60e8e2da6a6,20-01-2025,00:57:43,20011.94,f9b3b900-7744-4423-9b91-f9a35a9bbeb8,Credit,Clothing,88075.13,Banking Chatbot,"Aurangabad, Maharashtra",Desktop,1,INR,+9199516XXXXXX,Specialty store shopping,onkarXXX@XXXXXX.com
13afc2ca-c160-4d7c-aeb2-832e2671bf85,Yashasvi Garg,Female,68,Uttarakhand,Rishikesh,Rishikesh Branch,Business,7f5bde71-0492-4d4e-a857-c6ab78452939,20-01-2025,08:46:19,43414.09,7f207249-0020-4e13-993a-df6500303ee1,Transfer,Restaurant,70524.44,POS Terminal,"Rishikesh, Uttarakhand",Mobile,1,INR,+9191714XXXXXX,Business expense,yashasviXXXXX@XXXXXXX.com
feba0b17-04fa-433c-99b7-07b28d445e44,Edhitha Dube,Female,62,West Bengal,Siliguri,Siliguri Branch,Business,b74fa652-1241-4bff-8edb-4a20e325b166,06-01-2025,06:13:04,29494.97,02f0c659-7426-4fec-8668-4ce904833b69,Withdrawal,Groceries,27901.96,Self-service Banking Machine,"Siliguri, West Bengal",Desktop,1,INR,+9197745XXXXXX,Bookstore purchase,edhithaXXX@XXXXX.com
48778690-d682-4ee1-bd57-a5cd4a4c450c,Omya Grewal,Female,48,Chhattisgarh,Korba,Korba Branch,Checking,101c0f03-68eb-4eaf-aa48-8c7b5fd02613,22-01-2025,21:03:02,12908.05,27ac9fa1-bdd3-4064-9bac-8d73cfe1c015,Bill Payment,Restaurant,20832.53,Payment Gateway Device,"Korba, Chhattisgarh",POS,1,INR,+9191360XXXXXX,Online education,omyaXXX@XXXXX.com
4c37f247-dc0c-4074-82c9-e9504c373a56,Matthew Srinivas,Male,41,Puducherry,Puducherry,Puducherry Branch,Checking,e875c2e2-25f7-48a1-9161-021f890cd24c,16-01-2025,16:04:08,4947.78,31e946ae-a85b-4122-91c2-3aecdb331a53,Credit,Entertainment,83931.92,POS Mobile Device,"Puducherry, Puducherry",ATM,1,INR,+9197989XXXXXX,Membership subscription,matthewXXX@XXXXX.com
9d7d1f71-ba4c-4e08-905f-3f28363b6405,Yashoda Pandit,Female,55,Telangana,Khammam,Khammam Branch,Savings,6d89b14e-55d4-49d1-902d-66d2ecb65314,14-01-2025,08:03:30,8526.2,12cbb7af-bf8c-45c0-a15f-7cfbbaffb87a,Credit,Groceries,92730.77,Web Browser,"Khammam, Telangana",Mobile,1,INR,+9192179XXXXXX,Childcare expense,yashodaXXXXX@XXXXX.com
78543a49-c889-4994-a9ea-3a06b5eff1b6,Harsh Pingle,Female,24,Chhattisgarh,Raipur,Raipur Branch,Business,5daf344e-1b4d-4c20-b58a-de98bae73a29,15-01-2025,12:47:35,13336.99,85a28ad8-6fd4-475d-be05-1ddadaca3df8,Debit,Groceries,32182.43,POS Terminal,"Raipur, Chhattisgarh",Mobile,1,INR,+9197782XXXXXX,Electronic gadget repair,harshXXXX@XXXXXX.com
901e3e21-2c87-4bb2-9fc1-8eb5cf99616a,Amaira Datta,Male,23,Karnataka,Belgaum,Belgaum Branch,Business,dbc037e8-2427-431e-a04a-b9f5d5f1bafb,03-01-2025,22:59:12,34573.46,de53ff0d-1836-40d3-836b-c69e4093a3b1,Transfer,Restaurant,7615.93,Debit/Credit Card,"Belgaum, Karnataka",Desktop,1,INR,+9195701XXXXXX,Bookstore purchase,amairaXXXX@XXXXXX.com
ba9fd5c3-4bf4-48b4-9b37-ea789744b60a,Krishna Goda,Male,41,Uttar Pradesh,Lucknow,Lucknow Branch,Checking,55953764-849f-416a-94e0-c483cc102dab,08-01-2025,22:03:15,78458.51,bfd38db2-bda5-42c8-a1cd-065a84c34e09,Bill Payment,Entertainment,61867.68,Wearable Device,"Lucknow, Uttar Pradesh",Desktop,1,INR,+9191011XXXXXX,Loan payment,krishnaXXXX@XXXXX.com
34451ec1-d314-4527-836d-aa747b2c74ee,Elijah Kapoor,Female,42,Rajasthan,Jodhpur,Jodhpur Branch,Checking,a617c3d2-a06a-47dc-80ff-345ded79912d,03-01-2025,01:31:43,10307.48,6cc2f8c5-05e9-4baa-904a-e6fa9d7fa573,Debit,Entertainment,58281.54,QR Code Scanner,"Jodhpur, Rajasthan",ATM,1,INR,+9191051XXXXXX,Mobile recharge,elijahXXX@XXXXX.com
3953ed60-223f-4189-a036-bed2fce9c71a,Champak Kale,Female,40,Madhya Pradesh,Indore,Indore Branch,Savings,285107d8-f344-478c-a9d4-bb2f9f75f9bd,13-01-2025,14:07:01,95887.51,d3b87593-b63f-4328-8337-95e34ee1f756,Bill Payment,Electronics,18218.6,ATM,"Indore, Madhya Pradesh",ATM,1,INR,+9198469XXXXXX,Customer service charge,champakXXXX@XXXXX.com
65b97f56-39b8-4c95-9b3c-f990a77dffbb,Gabriel Guha,Female,31,Assam,Jorhat,Jorhat Branch,Savings,5aeda016-8a99-48bc-90ce-ac93facbedc5,28-01-2025,14:10:21,64407.65,4754737d-3077-4718-aa9f-09c75d5efe0c,Transfer,Groceries,71311.73,Banking Chatbot,"Jorhat, Assam",Mobile,1,INR,+9198269XXXXXX,Team lunch,gabrielXXXXX@XXXXXXX.com
07c7e787-7944-4269-a084-cd44c038d976,Ira Ramakrishnan,Male,33,Rajasthan,Jodhpur,Jodhpur Branch,Savings,66ada995-5380-4eaf-b68d-d01ea8b3de84,30-01-2025,11:07:51,84155.47,aa37b013-ab91-40cf-959d-6caa61fe5aea,Withdrawal,Clothing,7528.81,ATM,"Jodhpur, Rajasthan",POS,1,INR,+9193918XXXXXX,Grocery shopping,iraXXXX@XXXXXXX.com
530284df-b01d-4b3a-b6c5-1a4532074d20,Ayaan Baria,Female,18,Uttarakhand,Nainital,Nainital Branch,Savings,fe35a2e9-a437-4bc8-9e9a-207daec3a5d2,25-01-2025,12:05:29,5112.69,00df6139-5aff-4f27-ab18-e81b39fad415,Withdrawal,Electronics,82773.67,ATM Booth Kiosk,"Nainital, Uttarakhand",POS,1,INR,+9195154XXXXXX,Movie tickets,ayaanXXX@XXXXX.com
